alpha1,alpha2,MAE,time_s
1.5,1.5,170.0,0.2974153330000035
1.5,1.5,165.0,0.2945670829999471
1.5,1.5,340.0,0.2890370410000287
1.5,1.5,150.0,0.3432601249999152
1.5,1.5,235.0,0.3284057500000017
1.5,1.5,15.0,0.3250805000000127
1.5,1.5,95.0,0.2979309160000412
1.5,1.5,10.0,0.262937834000013
1.5,1.5,55.0,0.2863839170000801
1.5,1.5,255.0,0.314180542000031
1.5,1.5,85.0,0.302351291999912
1.5,1.5,320.0,0.2996652079999649
1.5,1.5,85.0,0.3329105840000466
1.5,1.5,235.0,0.4060652919999938
1.5,1.5,10.0,0.4458282499999768
1.5,1.5,10.0,0.397913874999972
1.5,1.5,220.0,0.3819742089999636
1.5,1.5,280.0,0.3682990419999896
1.5,1.5,210.0,0.414315166999927
1.5,1.5,240.0,0.357651541999985
1.5,1.5,130.0,0.377387624999983
1.5,1.5,310.0,0.5085468749999791
1.5,1.5,135.0,0.4654317079999828
1.5,1.5,340.0,0.3364155839999512
1.5,1.5,155.0,0.3178552919999902
1.5,1.5,300.0,0.350814540999977
1.5,1.5,285.0,0.3811459170000262
1.5,1.5,100.0,0.3182980830000588
1.5,1.5,225.0,0.345858958000008
1.5,1.5,255.0,0.3398018750000346
1.5,1.5,320.0,0.3950919999999769
1.5,1.5,300.0,0.3722354170000699
1.5,1.5,300.0,0.3786390410000422
1.5,1.5,315.0,0.3551855829999795
1.5,1.5,325.0,0.3585772919999499
1.5,1.5,5.0,0.351053709000098
1.5,1.5,305.0,0.3399398750000273
1.5,1.5,340.0,0.3320803330000217
1.5,1.5,300.0,0.3870144579999532
1.5,1.5,300.0,0.3459714159999976
1.5,1.5,30.0,0.3774297080000224
1.5,1.5,30.0,0.3496924170000284
1.5,1.5,160.0,0.3391600840000137
1.5,1.5,60.0,0.5245383750000201
1.5,1.5,205.0,0.352932166999949
1.5,1.5,80.0,0.3601289590000078
1.5,1.5,330.0,0.2859007500001098
1.5,1.5,250.0,0.2841983750000736
1.5,1.5,50.0,0.3375030830000014
1.5,1.5,60.0,0.3423604170000089
1.5,1.5,300.0,0.3191506660000414
1.5,1.5,35.0,0.3997724590000189
1.5,1.5,245.0,0.3986633329999449
1.5,1.5,195.0,0.3944303749999562
1.5,1.5,200.0,0.3347507080000014
1.5,1.5,325.0,0.375513332999958
1.5,1.5,325.0,0.3326741670000501
1.5,1.5,80.0,0.3721223750000035
1.5,1.5,340.0,0.3461900409999998
1.5,1.5,155.0,0.3223105419999683
1.5,1.5,310.0,0.3457578339999827
1.5,1.5,20.0,0.3738082500000246
1.5,1.5,295.0,0.4084821249999777
1.5,1.5,120.0,0.3668889589999935
1.5,1.5,245.0,0.3469733749999477
1.5,1.5,145.0,0.3461511670000163
1.5,1.5,205.0,0.3517705829999613
1.5,1.5,130.0,0.6103777079999873
1.5,1.5,340.0,0.49869283299995
1.5,1.5,325.0,0.2920823340000424
1.5,1.5,115.0,0.2982108749999952
1.5,1.5,230.0,0.2878612910000129
1.5,1.5,50.0,0.2863937079999914
1.5,1.5,40.0,0.3077951249999842
1.5,1.5,210.0,0.3435052500000211
1.5,1.5,30.0,0.2991719589999775
1.5,1.5,320.0,0.3732193749999624
1.5,1.5,250.0,0.2844854579999492
1.5,1.5,105.0,0.3176502500000424
1.5,1.5,0.0,0.2718342079999729
1.5,1.5,300.0,0.2790204169999697
1.5,1.5,340.0,0.2855900409999776
1.5,1.5,80.0,0.317805749999934
1.5,1.5,275.0,0.2691107919999922
1.5,1.5,325.0,0.2684792080000306
1.5,1.5,120.0,0.3103846660000044
1.5,1.5,270.0,0.3304883330000621
1.5,1.5,235.0,0.2817177079999737
1.5,1.5,145.0,0.2806183750000173
1.5,1.5,245.0,0.3074898330000906
1.5,1.5,225.0,0.3095491249999895
1.5,1.5,130.0,0.2884662080000453
1.5,1.5,320.0,0.28753837499994
1.5,1.5,165.0,0.2681557089999842
1.5,1.5,75.0,0.2890024160000166
1.5,1.5,295.0,0.305332916999987
1.5,1.5,275.0,0.2823388750000504
1.5,1.5,215.0,0.2892060410000567
1.5,1.5,340.0,0.2704357079999226
1.5,1.5,210.0,0.2908710420000489
1.5,1.5,0.0,0.2676210829999945
1.5,1.5,195.0,0.2841275830000995
1.5,1.5,85.0,0.2792709999999943
1.5,1.5,305.0,0.2922759169999835
1.5,1.5,325.0,0.2902130840000154
1.5,1.5,110.0,0.2877573330000587
1.5,1.5,260.0,0.3570744160000458
1.5,1.5,160.0,0.2882892920000586
1.5,1.5,165.0,0.2995920420000857
1.5,1.5,245.0,0.3199519160000363
1.5,1.5,35.0,0.3041584999999713
1.5,1.5,305.0,0.2622660000000678
1.5,1.5,245.0,0.2635776670000496
1.5,1.5,35.0,0.3317272079999611
1.5,1.5,215.0,0.3077577500000643
1.5,1.5,175.0,0.2910612919999948
1.5,1.5,175.0,0.274234999999976
1.5,1.5,275.0,0.28362770800004
1.5,1.5,280.0,0.2549020419999124
1.5,1.5,90.0,0.2822952080000505
1.5,1.5,235.0,0.3027167080000481
1.5,1.5,340.0,0.2722841659999631
1.5,1.5,145.0,0.340316874999985
1.5,1.5,315.0,0.3533086669999647
1.5,1.5,130.0,0.3158249580000074
1.5,1.5,290.0,0.2903399170000966
1.5,1.5,255.0,0.2762981670000499
1.5,1.5,245.0,0.2800425000000359
1.5,1.5,105.0,0.3064937080000618
1.5,1.5,340.0,0.3729175830000031
1.5,1.5,110.0,0.2763191249999863
1.5,1.5,50.0,0.3557167919999529
1.5,1.5,115.0,0.3575369579999687
1.5,1.5,160.0,0.4372685829999909
1.5,1.5,275.0,0.2968127919999688
1.5,1.5,20.0,0.3407916669999622
1.5,1.5,85.0,0.3091929580000396
1.5,1.5,60.0,0.3327971249999564
1.5,1.5,15.0,0.2923306249999768
1.5,1.5,250.0,0.2551077919999898
1.5,1.5,340.0,0.2754433750000089
1.5,1.5,220.0,0.3059096670000372
1.5,1.5,55.0,0.2949654999999893
1.5,1.5,145.0,0.2801472500000272
1.5,1.5,230.0,0.276502832999995
1.5,1.5,315.0,0.332056333999958
1.5,1.5,125.0,0.2616693749999967
1.5,1.5,5.0,0.2744636250000667
1.5,1.5,120.0,0.2640515000000505
1.5,1.5,240.0,0.2846436659999654
1.5,1.5,275.0,0.278075000000058
1.5,1.5,235.0,0.2834774169999718
1.5,1.5,240.0,0.2904395840000688
1.5,1.5,10.0,0.2686412079999627
1.5,1.5,40.0,0.2842528329999823
1.5,1.5,285.0,0.334884417000012
1.5,1.5,140.0,0.3089662080000153
1.5,1.5,135.0,0.3185685409999905
1.5,1.5,80.0,0.3228695000000243
1.5,1.5,105.0,0.3116830840000375
1.5,1.5,290.0,0.296777458000065
1.5,1.5,185.0,0.3668550830000185
1.5,1.5,245.0,0.3022131249999802
1.5,1.5,200.0,0.3188859169999887
1.5,1.5,230.0,0.2899268339999707
1.5,1.5,330.0,0.24976587499998
1.5,1.5,65.0,0.2619197080000504
1.5,1.5,245.0,0.2872644159999709
1.5,1.5,5.0,0.2790115000000241
1.5,1.5,155.0,0.2801700840000194
1.5,1.5,335.0,0.2941220420000263
1.5,1.5,255.0,0.3024339579999378
1.5,1.5,230.0,0.2812028330000657
1.5,1.5,245.0,0.286952332999931
1.5,1.5,185.0,0.3159589589999996
1.5,1.5,175.0,0.2928537090000418
1.5,1.5,40.0,0.2827152500000238
1.5,1.5,145.0,0.2822348329999613
1.5,1.5,255.0,0.3208236670000133
1.5,1.5,85.0,0.2776817499999424
1.5,1.5,280.0,0.3053113750000875
1.5,1.5,5.0,0.2861396669999294
1.5,1.5,290.0,0.301541416999953
1.5,1.5,95.0,0.3171534589999965
1.5,1.5,30.0,0.2866647079999893
1.5,1.5,70.0,0.2670540420000407
1.5,1.5,185.0,0.2784657500000094
1.5,1.5,130.0,0.2688962089999904
1.5,1.5,40.0,0.3045010409999804
1.5,1.5,65.0,0.2786119579999422
1.5,1.5,320.0,0.2920425830000113
1.5,1.5,285.0,0.2824046250000265
1.5,1.5,45.0,0.2689878749999934
1.5,1.5,290.0,0.3114165420000745
1.5,1.5,310.0,0.2769358340000281
1.5,1.5,280.0,0.2898715000000038
1.5,1.5,30.0,0.259412999999995
1.5,1.5,210.0,0.2837397909999026
1.5,1.5,320.0,0.3331807499999968
1.5,1.5,140.0,0.2793039999999109
1.5,1.5,165.0,0.3039912919999779
1.5,1.5,205.0,0.2806180420000146
1.5,1.5,85.0,0.2566326659999731
1.5,1.5,220.0,0.2672229170000264
1.5,1.5,135.0,0.2549357499999587
1.5,1.5,85.0,0.2608907910000653
1.5,1.5,335.0,0.2644072919999871
1.5,1.5,110.0,0.2708464579999372
1.5,1.5,210.0,0.3181765419999465
1.5,1.5,215.0,0.3044756250000091
1.5,1.5,215.0,0.3085545000000138
1.5,1.5,320.0,0.2720349590000523
1.5,1.5,250.0,0.2787835410000525
1.5,1.5,250.0,0.310946250000029
1.5,1.5,80.0,0.2648799159999271
1.5,1.5,240.0,0.3447923749999972
1.5,1.5,20.0,0.2666862500000206
1.5,1.5,270.0,0.2543123330000298
1.5,1.5,185.0,0.2724409169999262
1.5,1.5,205.0,0.3067171249999774
1.5,1.5,15.0,0.3496692920000441
1.5,1.5,70.0,0.3399422079999112
1.5,1.5,295.0,0.3601702499998964
1.5,1.5,130.0,0.3225843330000089
1.5,1.5,310.0,0.3772955419999562
1.5,1.5,5.0,0.2600538340000184
1.5,1.5,290.0,0.2551564999999982
1.5,1.5,70.0,0.2757745839999188
1.5,1.5,175.0,0.2658037500000318
1.5,1.5,15.0,0.291846249999935
1.5,1.5,230.0,0.2905832919999511
1.5,1.5,290.0,0.2732017499999983
1.5,1.5,240.0,0.2832964579999952
1.5,1.5,35.0,0.2743969579998975
1.5,1.5,80.0,0.2791829999999891
1.5,1.5,310.0,0.3018374160000121
1.5,1.5,235.0,0.2956507919999467
1.5,1.5,300.0,0.2924013330000434
1.5,1.5,235.0,0.2766030420000334
1.5,1.5,25.0,0.3118044579999832
1.5,1.5,30.0,0.2990966669999579
1.5,1.5,70.0,0.3039402089999612
1.5,1.5,340.0,0.2884337920000916
1.5,1.5,240.0,0.2891674169999305
1.5,1.5,255.0,0.2955330829998956
1.5,1.5,190.0,0.2739581249999219
1.5,1.5,200.0,0.2737846669999726
1.5,1.5,265.0,0.280883249999988
1.5,1.5,325.0,0.2769823329999781
1.5,1.5,105.0,0.2916914170000382
1.5,1.5,160.0,0.2819594999999708
1.5,1.5,320.0,0.3128994579999471
1.5,1.5,100.0,0.3065544580000505
1.5,1.5,315.0,0.3329782499999965
1.5,1.5,260.0,0.3035247090000439
1.5,1.5,155.0,0.2769492080000191
1.5,1.5,35.0,0.2899546249999503
1.5,1.5,175.0,0.2739682920000632
1.5,1.5,145.0,0.30336812500002
1.5,1.5,185.0,0.2781212500000265
1.5,1.5,315.0,0.2839017500000409
1.5,1.5,270.0,0.3101049169999896
1.5,1.5,90.0,0.2788582500000984
1.5,1.5,340.0,0.3044459170000664
1.5,1.5,75.0,0.30174066699999
1.5,1.5,335.0,0.3368139169999722
1.5,1.5,155.0,0.2669120420000581
1.5,1.5,5.0,0.2941329589999668
1.5,1.5,305.0,0.2882675840000956
1.5,1.5,305.0,0.2687052500000391
1.5,1.5,100.0,0.2420272919999888
1.5,1.5,190.0,0.2871910000000071
1.5,1.5,255.0,0.3096827089999578
1.5,1.5,25.0,0.2992562089999637
1.5,1.5,30.0,0.2594462910000175
1.5,1.5,230.0,0.2837577919999603
1.5,1.5,120.0,0.3127291250000326
1.5,1.5,300.0,0.2568486249999751
1.5,1.5,200.0,0.2858441659999471
1.5,1.5,90.0,0.2888390420000633
1.5,1.5,300.0,0.2754579590000503
1.5,1.5,220.0,0.2965043750000404
1.5,1.5,310.0,0.3261700420000579
1.5,1.5,265.0,0.3009045000000014
1.5,1.5,230.0,0.2893538330000638
1.5,1.5,230.0,0.2815976670000282
1.5,1.5,140.0,0.294698124999968
1.5,1.5,285.0,0.2791496660000803
1.5,1.5,70.0,0.3024827079999568
1.5,1.5,245.0,0.2905355830000644
1.5,1.5,140.0,0.281689750000055
1.5,1.5,325.0,0.2994162090000145
1.5,1.5,240.0,0.3343182090000027
1.5,1.5,125.0,0.2830962500000851
1.5,1.5,45.0,0.3153374170000234
1.5,1.5,240.0,0.2996270419999973
1.5,1.5,200.0,0.2814670000000205
1.5,1.5,250.0,0.2837789589999602
1.5,1.5,70.0,0.259379875000036
1.5,1.5,60.0,0.2929065000000719
1.5,1.5,270.0,0.2834359160000304
1.5,1.5,325.0,0.2690771669999776
1.5,1.5,140.0,0.2798757909999949
1.5,1.5,140.0,0.2783326669999724
1.5,1.5,295.0,0.2673539590000473
1.5,1.5,225.0,0.2859572080000134
1.5,1.5,305.0,0.3087767079999821
1.5,1.5,15.0,0.2649104999999281
1.5,1.5,190.0,0.2732043749999775
1.5,1.5,270.0,0.2687793329999977
1.5,1.5,65.0,0.2936834170000111
1.5,1.5,35.0,0.3014100000000326
1.5,1.5,90.0,0.2972124579999899
1.5,1.5,325.0,0.3019415840000192
1.5,1.5,30.0,0.2761370419999593
1.5,1.5,165.0,0.272634958000026
1.5,1.5,285.0,0.3004665830000022
1.5,1.5,300.0,0.2697987090000424
1.5,1.5,275.0,0.2806534590000638
1.5,1.5,220.0,0.3025788329999841
1.5,1.5,195.0,0.2731620409999777
1.5,1.5,230.0,0.2776651249999986
1.5,1.5,255.0,0.260707416999935
1.5,1.5,90.0,0.2992125830000987
1.5,1.5,160.0,0.3062711669999771
1.5,1.5,325.0,0.3006692919999523
1.5,1.5,20.0,0.2816899590000048
1.5,1.5,325.0,0.3337951669999484
1.5,1.5,25.0,0.2834140000001071
1.5,1.5,225.0,0.2883943340000314
1.5,1.5,315.0,0.3047487080000337
1.5,1.5,40.0,0.3026042920000691
1.5,1.5,205.0,0.3173263329999827
1.5,1.5,310.0,0.2565007500001002
1.5,1.5,305.0,0.3190617500000599
1.5,1.5,190.0,0.3359411669999872
1.5,1.5,50.0,0.2853767079999443
1.5,1.5,120.0,0.2875031250000575
1.5,1.5,155.0,0.2989271249999774
1.5,1.5,20.0,0.3974379999999655
1.5,1.5,240.0,0.322774291000087
1.5,1.5,140.0,0.3093081669999264
1.5,1.5,95.0,0.345454874999973
1.5,1.5,230.0,0.277089917000012
1.5,1.5,305.0,0.3077737500000239
1.5,1.5,235.0,0.2830711660000133
1.5,1.5,180.0,0.3000777909999215
1.5,1.5,180.0,0.2674910419999605
1.5,1.5,330.0,0.2922818749999578
1.5,1.5,60.0,0.2999598750000132
1.5,1.5,95.0,0.3788235419999637
1.5,1.5,340.0,0.3226730830000406
1.5,1.5,20.0,0.280239832999996
1.5,1.5,325.0,0.2835555419999309
1.5,1.5,275.0,0.2641539170000442
1.5,1.5,270.0,0.2734770830001025
1.5,1.5,155.0,0.3399692499999673
1.5,1.5,255.0,0.3163277910000488
1.5,1.5,315.0,0.3121591670000043
1.5,1.5,340.0,0.3264289170000438
1.5,1.5,145.0,0.3790507909999405
1.5,1.5,195.0,0.2762402919998976
1.5,1.5,70.0,0.3524302910000187
1.5,1.5,325.0,0.2888238330000376
1.5,1.5,240.0,0.2685915419999674
1.5,1.5,115.0,0.3225390420000167
1.5,1.5,50.0,0.2800776670000005
1.5,1.5,230.0,0.2860714579999239
1.5,1.5,340.0,0.3177452080000194
1.5,1.5,220.0,0.2760100830000738
1.5,1.5,250.0,0.2555604589999802
1.5,1.5,295.0,0.2765893330000608
1.5,1.5,120.0,0.2825012920000063
1.5,1.5,165.0,0.2939640420000842
1.5,1.5,50.0,0.2690407920000552
1.5,1.5,60.0,0.2806270829998993
1.5,1.5,340.0,0.2749278329999924
1.5,1.5,290.0,0.2565310829999134
1.5,1.5,170.0,0.2771310419999508
1.5,1.5,195.0,0.3011138749999418
1.5,1.5,95.0,0.2544589580001002
1.5,1.5,340.0,0.2627883330000031
1.5,1.5,245.0,0.2805016250000562
1.5,1.5,325.0,0.3147143339999729
1.5,1.5,205.0,0.347933416999922
1.5,1.5,10.0,0.3186080409999476
1.5,1.5,315.0,0.2879936670000234
1.5,1.5,325.0,0.265265582999973
1.5,1.5,320.0,0.2979701250000062
1.5,1.5,295.0,0.3127479160000348
1.5,1.5,230.0,0.2817971250000255
1.5,1.5,280.0,0.2844774589999588
1.5,1.5,30.0,0.265410124999903
1.5,1.5,325.0,0.2747038750000001
1.5,1.5,285.0,0.2737036249999391
1.5,1.5,340.0,0.2741503750000902
1.5,1.5,15.0,0.2692703750000191
1.5,1.5,120.0,0.2889625000000251
1.5,1.5,280.0,0.2634837909999987
1.5,1.5,325.0,0.3614891670000588
1.5,1.5,240.0,0.3072600419999389
1.5,1.5,235.0,0.3291307499999902
1.5,1.5,30.0,0.3051894579999725
1.5,1.5,280.0,0.3984644170000138
1.5,1.5,35.0,0.3054294999999456
1.5,1.5,325.0,0.2854493749999847
1.5,1.5,140.0,0.2860765830000673
1.5,1.5,215.0,0.2679399999999532
1.5,1.5,320.0,0.2657605419999527
1.5,1.5,315.0,0.2702773330000809
1.5,1.5,165.0,0.2933863340000471
1.5,1.5,215.0,0.2819487919999801
1.5,1.5,225.0,0.276540749999981
1.5,1.5,285.0,0.2850032499999315
1.5,1.5,210.0,0.2570467499999722
1.5,1.5,35.0,0.2771770829999695
1.5,1.5,65.0,0.2668814589999329
1.5,1.5,310.0,0.2661482500000147
1.5,1.5,225.0,0.2673002920000726
1.5,1.5,25.0,0.3080000829999108
1.5,1.5,45.0,0.2743875419999995
1.5,1.5,200.0,0.2752824589999818
1.5,1.5,20.0,0.2504662079999207
1.5,1.5,135.0,0.2825164170000107
1.5,1.5,305.0,0.302312833999963
1.5,1.5,255.0,0.2775372920000336
1.5,1.5,250.0,0.2977146669999229
1.5,1.5,260.0,0.2833716249999725
1.5,1.5,200.0,0.2722697079999534
1.5,1.5,295.0,0.2571077079999213
1.5,1.5,255.0,0.278911708999999
1.5,1.5,115.0,0.2980517500000132
1.5,1.5,15.0,0.2799624579999999
1.5,1.5,140.0,0.2684222080000609
1.5,1.5,155.0,0.2928198749999637
1.5,1.5,100.0,0.2692823330000919
1.5,1.5,40.0,0.2726321669999834
1.5,1.5,90.0,0.2784514999999601
1.5,1.5,65.0,0.2715614999999616
1.5,1.5,275.0,0.2704042089999348
1.5,1.5,25.0,0.2829667080000035
1.5,1.5,120.0,0.284150957999941
1.5,1.5,315.0,0.3300475830000096
1.5,1.5,285.0,0.2920909169999959
1.5,1.5,150.0,0.2708515420000594
1.5,1.5,325.0,0.2969784580000123
1.5,1.5,10.0,0.289549500000021
1.5,1.5,205.0,0.2690725420000035
1.5,1.5,275.0,0.2664976249999427
1.5,1.5,315.0,0.2668926249999686
1.5,1.5,225.0,0.2720750000000862
1.5,1.5,295.0,0.2759402080000654
1.5,1.5,275.0,0.262787000000003
1.5,1.5,265.0,0.2675387499999715
1.5,1.5,285.0,0.2727454579999175
1.5,1.5,75.0,0.2934851659999822
1.5,1.5,305.0,0.2665682089999563
1.5,1.5,260.0,0.278793999999948
1.5,1.5,340.0,0.2786042079999333
1.5,1.5,105.0,0.2672977919999084
1.5,1.5,340.0,0.2683195000000751
1.5,1.5,120.0,0.2842066659999318
1.5,1.5,310.0,0.3540187919999198
1.5,1.5,270.0,0.4336151250000739
1.5,1.5,175.0,0.2866065840000829
1.5,1.5,55.0,0.4801534590000074
1.5,1.5,255.0,0.333909124999991
1.5,1.5,135.0,0.2960361670000111
1.5,1.5,105.0,0.2953701669999873
1.5,1.5,140.0,0.2756848749999108
1.5,1.5,205.0,0.3162492080000447
1.5,1.5,245.0,0.2793680419999873
1.5,1.5,305.0,0.2921277909999844
1.5,1.5,150.0,0.3907228749999376
1.5,1.5,135.0,0.297211500000003
1.5,1.5,135.0,0.3137360000000626
1.5,1.5,315.0,0.3054865840000502
1.5,1.5,305.0,0.3076419579999765
1.5,1.5,25.0,0.2880687079999688
1.5,1.5,50.0,0.2781072500000618
1.5,1.5,265.0,0.3223321250000026
1.5,1.5,140.0,0.3009684999999535
1.5,1.5,315.0,0.2849754169999414
1.5,1.5,200.0,0.2904868329999317
1.5,1.5,130.0,0.3318836250000458
1.5,1.5,200.0,0.3459699159999445
1.5,1.5,65.0,0.3404074169999376
1.5,1.5,215.0,0.3240320410000095
1.5,1.5,325.0,0.2614617909999879
1.5,1.5,195.0,0.3037772080000422
1.5,1.5,35.0,0.3439508750000186
1.5,1.5,295.0,0.3061309169999049
1.5,1.5,100.0,0.277909333000025
1.5,1.5,235.0,0.2908865410000771
1.5,1.5,305.0,0.324414000000047
1.5,1.5,25.0,0.2867603340000642
1.5,1.5,40.0,0.2833388340000056
1.5,1.5,175.0,0.3727732920000335
1.5,1.5,265.0,0.2899399579999908
1.5,1.5,260.0,0.3763542500000767
1.5,1.5,305.0,0.2805977499999699
1.5,1.5,135.0,0.2846395000000257
1.5,1.5,65.0,0.2953066670000908
1.5,1.5,220.0,0.2778306249999787
1.5,1.5,135.0,0.2709627500000806
1.5,1.5,155.0,0.2620333749999872
1.5,1.5,330.0,0.2695381669999506
1.5,1.5,145.0,0.2709275830000024
1.5,1.5,75.0,0.261725374999969
1.5,1.5,170.0,0.2662503330000163
1.5,1.5,320.0,0.3105154170000332
1.5,1.5,5.0,0.3103620419999515
1.5,1.5,195.0,0.3119403750000629
1.5,1.5,155.0,0.3230899999999792
1.5,1.5,300.0,0.295015084000056
1.5,1.5,60.0,0.3136145839999926
1.5,1.5,5.0,0.2660966660000667
1.5,1.5,40.0,0.2995134579999785
1.5,1.5,295.0,0.2807474169999295
1.5,1.5,20.0,0.2817657499999768
1.5,1.5,190.0,0.2772150839999767
1.5,1.5,295.0,0.2854372090000652
1.5,1.5,120.0,0.2760651669999561
1.5,1.5,305.0,0.2767179590000523
1.5,1.5,300.0,0.2829596670000001
1.5,1.5,95.0,0.2785060420000036
1.5,1.5,160.0,0.2699220420000756
1.5,1.5,20.0,0.2849157910000031
1.5,1.5,300.0,0.3089965829999528
1.5,1.5,325.0,0.2736573750000843
1.5,1.5,145.0,0.2843534999999519
1.5,1.5,325.0,0.2748275000000149
1.5,1.5,50.0,0.2680165410000654
1.5,1.5,245.0,0.2584397919999901
1.5,1.5,240.0,0.2666923749999341
1.5,1.5,300.0,0.2736390409999103
1.5,1.5,130.0,0.2667447079999192
1.5,1.5,285.0,0.27497229100004
1.5,1.5,235.0,0.2696161659999916
1.5,1.5,325.0,0.2590474170000334
1.5,1.5,255.0,0.27223616699996
1.5,1.5,335.0,0.2864537500000779
1.5,1.5,275.0,0.2651662089999718
1.5,1.5,325.0,0.2781122910000704
1.5,1.5,90.0,0.2662731249999979
1.5,1.5,340.0,0.2829791660000182
1.5,1.5,125.0,0.2862054579999267
1.5,1.5,260.0,0.2595523329999878
1.5,1.5,155.0,0.302594041999896
1.5,1.5,120.0,0.2569813750000094
1.5,1.5,235.0,0.2942278330000363
1.5,1.5,270.0,0.2752653339999824
1.5,1.5,270.0,0.290395999999987
1.5,1.5,10.0,0.3001620420000108
1.5,1.5,260.0,0.4695365000000038
1.5,1.5,70.0,0.5477482499999269
1.5,1.5,55.0,0.3329218750000109
1.5,1.5,190.0,0.3162349579999954
1.5,1.5,170.0,0.2794488330000604
1.5,1.5,310.0,0.2769967909999877
1.5,1.5,265.0,0.3223907090000466
1.5,1.5,270.0,0.3249580829999559
1.5,1.5,275.0,0.2854584159999831
1.5,1.5,175.0,0.2853936249999833
1.5,1.5,125.0,0.2977527079999618
1.5,1.5,130.0,0.2889597500000036
1.5,6.0,10.0,0.2253184589999364
1.5,6.0,15.0,0.2461699169999747
1.5,6.0,65.0,0.2462956670000267
1.5,6.0,10.0,0.25094320900007
1.5,6.0,35.0,0.2259116249999806
1.5,6.0,30.0,0.2380671250000432
1.5,6.0,30.0,0.2154907499999581
1.5,6.0,10.0,0.2308818340000016
1.5,6.0,10.0,0.2145354589999897
1.5,6.0,25.0,0.2445500420000144
1.5,6.0,15.0,0.2632304999999633
1.5,6.0,15.0,0.2652994579999586
1.5,6.0,10.0,0.2543735000000424
1.5,6.0,30.0,0.3447684169999547
1.5,6.0,30.0,0.2459682090000114
1.5,6.0,10.0,0.2666380830000889
1.5,6.0,10.0,0.2586663330000647
1.5,6.0,10.0,0.2312787920000119
1.5,6.0,50.0,0.2442643329999327
1.5,6.0,10.0,0.2627229999999372
1.5,6.0,10.0,0.2377268330000106
1.5,6.0,15.0,0.2503820419999556
1.5,6.0,10.0,0.2813180840000768
1.5,6.0,10.0,0.3171126670000603
1.5,6.0,65.0,0.2690824169999359
1.5,6.0,75.0,0.2528932909999639
1.5,6.0,25.0,0.2539703339999732
1.5,6.0,10.0,0.268408208999972
1.5,6.0,10.0,0.2797256669999797
1.5,6.0,30.0,0.2475999579999097
1.5,6.0,10.0,0.2346993329999804
1.5,6.0,30.0,0.2456859999999778
1.5,6.0,10.0,0.2560142910000422
1.5,6.0,35.0,0.2485781250001082
1.5,6.0,20.0,0.2917371659999617
1.5,6.0,10.0,0.2604162079999241
1.5,6.0,75.0,0.2581877920000579
1.5,6.0,20.0,0.2556000000000722
1.5,6.0,15.0,0.2401723749999291
1.5,6.0,30.0,0.2319641249999904
1.5,6.0,10.0,0.2381100419999029
1.5,6.0,10.0,0.2484486250000372
1.5,6.0,10.0,0.2764247089999117
1.5,6.0,60.0,0.2464139169999271
1.5,6.0,20.0,0.2655966249999437
1.5,6.0,10.0,0.2438455829999384
1.5,6.0,65.0,0.2513251249999939
1.5,6.0,50.0,0.2611515830000144
1.5,6.0,10.0,0.2506821660000469
1.5,6.0,10.0,0.316034625000043
1.5,6.0,25.0,0.2614539999999579
1.5,6.0,10.0,0.2585757919999878
1.5,6.0,10.0,0.2581446249999999
1.5,6.0,10.0,0.2495557500000131
1.5,6.0,20.0,0.2904204169999502
1.5,6.0,10.0,0.2689627920000248
1.5,6.0,10.0,0.2810332919999609
1.5,6.0,10.0,0.2739366669999299
1.5,6.0,45.0,0.2594047500000442
1.5,6.0,20.0,0.2612041249999492
1.5,6.0,15.0,0.245935916999997
1.5,6.0,10.0,0.2448968329999843
1.5,6.0,10.0,0.2858130829999936
1.5,6.0,30.0,0.2532256250000273
1.5,6.0,10.0,0.2549609169999485
1.5,6.0,10.0,0.3083050000000185
1.5,6.0,10.0,0.2242674159999751
1.5,6.0,10.0,0.2624646249998932
1.5,6.0,15.0,0.2836420840000073
1.5,6.0,45.0,0.2962730419999388
1.5,6.0,55.0,0.2717871249999462
1.5,6.0,15.0,0.2861330829999815
1.5,6.0,10.0,0.2383278749999817
1.5,6.0,10.0,0.2579399579999517
1.5,6.0,25.0,0.2922800410000263
1.5,6.0,20.0,0.2627365419999705
1.5,6.0,10.0,0.2760607919999529
1.5,6.0,10.0,0.2309301670001105
1.5,6.0,10.0,0.2754454999999325
1.5,6.0,10.0,0.3127708749999556
1.5,6.0,45.0,0.3169666659999848
1.5,6.0,20.0,0.2413147920000256
1.5,6.0,10.0,0.2639147500000263
1.5,6.0,20.0,0.2561594160000595
1.5,6.0,15.0,0.2558447909999586
1.5,6.0,25.0,0.2555051250000133
1.5,6.0,25.0,0.2755842080000548
1.5,6.0,30.0,0.2479841670000269
1.5,6.0,10.0,0.24608191599998
1.5,6.0,30.0,0.2503809580000506
1.5,6.0,30.0,0.2711639589999777
1.5,6.0,10.0,0.2913283750000346
1.5,6.0,10.0,0.2668379169999753
1.5,6.0,85.0,0.2794868339999539
1.5,6.0,10.0,0.2948474999999462
1.5,6.0,35.0,0.2529142500000034
1.5,6.0,10.0,0.2682757910000646
1.5,6.0,40.0,0.295585208000034
1.5,6.0,20.0,0.2730696250000619
1.5,6.0,10.0,0.2608702919999359
1.5,6.0,10.0,0.2569429169999466
1.5,6.0,10.0,0.2511659169999802
1.5,6.0,10.0,0.2455270829999563
