alpha1,alpha2,MAE,time_s
1.5,1.5,,0.7596994589985115
1.5,1.5,,0.8441311249989667
1.5,1.5,100.0,0.7515732079991722
1.5,1.5,,0.8121673339992412
1.5,1.5,,0.7052840000033029
1.5,1.5,,0.8654143750027288
1.5,1.5,,0.8055174170003738
1.5,1.5,,0.6927602089999709
1.5,1.5,80.0,0.690185166997253
1.5,1.5,,0.8577547079985379
1.5,1.5,,0.6863161250003031
1.5,1.5,,0.7224904169997899
1.5,1.5,,0.715354916996148
1.5,1.5,0.0,0.826865208997333
1.5,1.5,,0.7532065419945866
1.5,1.5,,0.700794374999532
1.5,1.5,,0.7125184999968042
1.5,1.5,,0.7672224580019247
1.5,1.5,,0.7356790829944657
1.5,1.5,50.0,0.7310896669951035
1.5,1.5,,0.7174152919978951
1.5,1.5,,0.7256211249987246
1.5,1.5,50.0,0.7217379590001656
1.5,1.5,,0.7379881660017418
1.5,1.5,40.0,0.7650838339977781
1.5,1.5,,0.690071375000116
1.5,1.5,,0.7179914170046686
1.5,1.5,,0.6903068749961676
1.5,1.5,40.0,0.7018912090061349
1.5,1.5,40.0,0.7199977920026868
1.5,1.5,,0.7169228330021724
1.5,1.5,30.0,0.7418254160002107
1.5,1.5,,0.674361792000127
1.5,1.5,,0.714079582998238
1.5,1.5,,0.7546944159985287
1.5,1.5,30.0,0.7751546250001411
1.5,1.5,,0.809452165995026
1.5,1.5,,0.7047192079990054
1.5,1.5,,0.7133645829962916
1.5,1.5,,0.6067065829993226
1.5,1.5,,0.709629416000098
1.5,1.5,,0.6992980409995653
1.5,1.5,,0.6767565420013852
1.5,1.5,,0.7156066249954165
1.5,1.5,,0.8940852910018293
1.5,1.5,,0.7238200840001809
1.5,1.5,,0.7833026250009425
1.5,1.5,,0.8154872499944759
1.5,1.5,,0.9576291249977658
1.5,1.5,,0.7256646250025369
1.5,1.5,90.0,0.703958625002997
1.5,1.5,,0.7903510420001112
1.5,1.5,,0.724497875002271
1.5,1.5,,0.7292261249967851
1.5,1.5,80.0,0.6547580409969669
1.5,1.5,30.0,0.7760856669992791
1.5,1.5,100.0,0.7644847920018947
1.5,1.5,,0.6764235000009649
1.5,1.5,,0.6855834589950973
1.5,1.5,,0.6839346250053495
1.5,1.5,,0.7447768330021063
1.5,1.5,,0.7136409169979743
1.5,1.5,,0.7741852079998353
1.5,1.5,,0.7966762920041219
1.5,1.5,,0.7200890840031207
1.5,1.5,,0.7596650000050431
1.5,1.5,,0.7074542920017848
1.5,1.5,,0.7321307500023977
1.5,1.5,,0.6873287500056904
1.5,1.5,,0.6784988750005141
1.5,1.5,40.0,0.7538877080005477
1.5,1.5,,0.7108229170044069
1.5,1.5,10.0,0.6947134580041165
1.5,1.5,,0.7137903750044643
1.5,1.5,,0.6979684170000837
1.5,1.5,,0.6648782909978763
1.5,1.5,80.0,0.6988567500011413
1.5,1.5,70.0,0.8495739169957233
1.5,1.5,,0.7300097500046832
1.5,1.5,,0.692354584003624
