family,dim,k,method,trial,k_hat,f1
gaussian,2,1,midast_ks,47,2,0.6666666666666666
gaussian,2,1,midast_cvm,47,1,1.0
gaussian,2,1,edivisive,47,1,1.0
gaussian,2,1,ecf_cos,48,1,1.0
gaussian,2,1,midast_ks,48,1,1.0
gaussian,2,1,midast_cvm,48,1,1.0
gaussian,2,1,edivisive,48,1,1.0
gaussian,2,1,ecf_cos,49,1,1.0
gaussian,2,1,midast_ks,49,1,0.0
gaussian,2,1,midast_cvm,49,2,0.6666666666666666
gaussian,2,1,edivisive,49,1,1.0
gaussian,2,1,ecf_cos,50,1,1.0
gaussian,2,1,midast_ks,50,1,1.0
gaussian,2,1,midast_cvm,50,1,1.0
gaussian,2,1,edivisive,50,1,1.0
gaussian,2,1,ecf_cos,51,1,1.0
gaussian,2,1,midast_ks,51,1,1.0
gaussian,2,1,midast_cvm,51,1,1.0
gaussian,2,1,edivisive,51,1,1.0
gaussian,2,1,ecf_cos,52,1,0.0
gaussian,2,1,midast_ks,52,2,0.6666666666666666
gaussian,2,1,midast_cvm,52,1,1.0
gaussian,2,1,edivisive,52,1,0.0
gaussian,2,1,ecf_cos,53,1,1.0
gaussian,2,1,midast_ks,53,3,0.5
gaussian,2,1,midast_cvm,53,1,1.0
gaussian,2,1,edivisive,53,1,1.0
gaussian,2,1,ecf_cos,54,2,0.6666666666666666
gaussian,2,1,midast_ks,54,2,0.6666666666666666
gaussian,2,1,midast_cvm,54,1,1.0
gaussian,2,1,edivisive,54,1,1.0
gaussian,2,1,ecf_cos,55,1,1.0
gaussian,2,1,midast_ks,55,2,0.6666666666666666
gaussian,2,1,midast_cvm,55,2,0.6666666666666666
gaussian,2,1,edivisive,55,2,0.6666666666666666
gaussian,2,1,ecf_cos,56,1,1.0
gaussian,2,1,midast_ks,56,2,0.6666666666666666
gaussian,2,1,midast_cvm,56,2,0.6666666666666666
gaussian,2,1,edivisive,56,2,0.6666666666666666
gaussian,2,1,ecf_cos,57,1,1.0
gaussian,2,1,midast_ks,57,2,0.6666666666666666
gaussian,2,1,midast_cvm,57,1,1.0
gaussian,2,1,edivisive,57,1,1.0
gaussian,2,1,ecf_cos,58,1,1.0
gaussian,2,1,midast_ks,58,2,0.6666666666666666
gaussian,2,1,midast_cvm,58,2,0.6666666666666666
gaussian,2,1,edivisive,58,1,1.0
gaussian,2,1,ecf_cos,59,1,1.0
gaussian,2,1,midast_ks,59,1,1.0
gaussian,2,1,midast_cvm,59,2,0.6666666666666666
gaussian,2,1,edivisive,59,1,1.0
gaussian,2,1,ecf_cos,60,1,1.0
gaussian,2,1,midast_ks,60,1,1.0
gaussian,2,1,midast_cvm,60,1,1.0
gaussian,2,1,edivisive,60,1,1.0
gaussian,2,1,ecf_cos,61,2,0.6666666666666666
gaussian,2,1,midast_ks,61,2,0.0
gaussian,2,1,midast_cvm,61,2,0.6666666666666666
gaussian,2,1,edivisive,61,1,1.0
gaussian,2,1,ecf_cos,62,1,1.0
gaussian,2,1,midast_ks,62,4,0.4
gaussian,2,1,midast_cvm,62,5,0.33333333333333337
gaussian,2,1,edivisive,62,1,1.0
gaussian,2,1,ecf_cos,63,1,1.0
gaussian,2,1,midast_ks,63,1,1.0
gaussian,2,1,midast_cvm,63,1,1.0
gaussian,2,1,edivisive,63,1,1.0
gaussian,2,1,ecf_cos,64,1,1.0
gaussian,2,1,midast_ks,64,1,1.0
gaussian,2,1,midast_cvm,64,1,1.0
gaussian,2,1,edivisive,64,1,1.0
gaussian,2,1,ecf_cos,65,2,0.6666666666666666
gaussian,2,1,midast_ks,65,2,0.0
gaussian,2,1,midast_cvm,65,2,0.6666666666666666
gaussian,2,1,edivisive,65,1,1.0
gaussian,2,1,ecf_cos,66,1,1.0
gaussian,2,1,midast_ks,66,2,0.6666666666666666
gaussian,2,1,midast_cvm,66,1,1.0
gaussian,2,1,edivisive,66,2,0.6666666666666666
gaussian,2,1,ecf_cos,67,1,1.0
gaussian,2,1,midast_ks,67,2,0.6666666666666666
gaussian,2,1,midast_cvm,67,5,0.33333333333333337
gaussian,2,1,edivisive,67,1,1.0
gaussian,2,1,ecf_cos,68,1,1.0
gaussian,2,1,midast_ks,68,2,0.6666666666666666
gaussian,2,1,midast_cvm,68,2,0.6666666666666666
gaussian,2,1,edivisive,68,1,1.0
gaussian,2,1,ecf_cos,69,1,1.0
gaussian,2,1,midast_ks,69,2,0.6666666666666666
gaussian,2,1,midast_cvm,69,2,0.6666666666666666
gaussian,2,1,edivisive,69,1,1.0
gaussian,2,1,ecf_cos,70,1,1.0
gaussian,2,1,midast_ks,70,1,1.0
gaussian,2,1,midast_cvm,70,3,0.5
gaussian,2,1,edivisive,70,1,1.0
gaussian,2,1,ecf_cos,71,2,0.6666666666666666
gaussian,2,1,midast_ks,71,1,1.0
gaussian,2,1,midast_cvm,71,2,0.6666666666666666
gaussian,2,1,edivisive,71,1,1.0
gaussian,2,1,ecf_cos,72,1,1.0
gaussian,2,1,midast_ks,72,3,0.5
gaussian,2,1,midast_cvm,72,2,0.6666666666666666
gaussian,2,1,edivisive,72,1,1.0
gaussian,2,1,ecf_cos,73,1,1.0
gaussian,2,1,midast_ks,73,1,1.0
gaussian,2,1,midast_cvm,73,1,1.0
gaussian,2,1,edivisive,73,1,1.0
gaussian,2,1,ecf_cos,74,1,1.0
gaussian,2,1,midast_ks,74,1,1.0
gaussian,2,1,midast_cvm,74,1,1.0
gaussian,2,1,edivisive,74,1,1.0
gaussian,2,1,ecf_cos,75,1,1.0
gaussian,2,1,midast_ks,75,4,0.4
gaussian,2,1,midast_cvm,75,2,0.6666666666666666
gaussian,2,1,edivisive,75,1,1.0
gaussian,2,1,ecf_cos,76,1,1.0
gaussian,2,1,midast_ks,76,1,1.0
gaussian,2,1,midast_cvm,76,2,0.6666666666666666
gaussian,2,1,edivisive,76,1,1.0
gaussian,2,1,ecf_cos,77,1,1.0
gaussian,2,1,midast_ks,77,3,0.5
gaussian,2,1,midast_cvm,77,2,0.6666666666666666
gaussian,2,1,edivisive,77,1,1.0
gaussian,2,1,ecf_cos,78,1,1.0
gaussian,2,1,midast_ks,78,2,0.6666666666666666
gaussian,2,1,midast_cvm,78,2,0.6666666666666666
gaussian,2,1,edivisive,78,1,1.0
gaussian,2,1,ecf_cos,79,1,1.0
gaussian,2,1,midast_ks,79,2,0.6666666666666666
gaussian,2,1,midast_cvm,79,2,0.6666666666666666
gaussian,2,1,edivisive,79,1,1.0
gaussian,2,1,ecf_cos,80,1,1.0
gaussian,2,1,midast_ks,80,2,0.6666666666666666
gaussian,2,1,midast_cvm,80,1,1.0
gaussian,2,1,edivisive,80,1,1.0
gaussian,2,1,ecf_cos,81,1,1.0
gaussian,2,1,midast_ks,81,2,0.6666666666666666
gaussian,2,1,midast_cvm,81,2,0.6666666666666666
gaussian,2,1,edivisive,81,1,1.0
gaussian,2,1,ecf_cos,82,1,1.0
gaussian,2,1,midast_ks,82,2,0.6666666666666666
gaussian,2,1,midast_cvm,82,1,1.0
gaussian,2,1,edivisive,82,1,1.0
gaussian,2,1,ecf_cos,83,1,1.0
gaussian,2,1,midast_ks,83,3,0.5
gaussian,2,1,midast_cvm,83,3,0.5
gaussian,2,1,edivisive,83,1,1.0
gaussian,2,1,ecf_cos,84,1,1.0
gaussian,2,1,midast_ks,84,3,0.5
gaussian,2,1,midast_cvm,84,1,1.0
gaussian,2,1,edivisive,84,1,1.0
gaussian,2,1,ecf_cos,85,1,1.0
gaussian,2,1,midast_ks,85,2,0.0
gaussian,2,1,midast_cvm,85,2,0.6666666666666666
gaussian,2,1,edivisive,85,2,0.6666666666666666
gaussian,2,1,ecf_cos,86,1,1.0
gaussian,2,1,midast_ks,86,2,0.0
gaussian,2,1,midast_cvm,86,2,0.6666666666666666
gaussian,2,1,edivisive,86,1,1.0
gaussian,2,1,ecf_cos,87,1,1.0
gaussian,2,1,midast_ks,87,3,0.5
gaussian,2,1,midast_cvm,87,2,0.6666666666666666
gaussian,2,1,edivisive,87,1,1.0
gaussian,2,1,ecf_cos,88,1,1.0
gaussian,2,1,midast_ks,88,1,1.0
gaussian,2,1,midast_cvm,88,3,0.5
gaussian,2,1,edivisive,88,1,1.0
gaussian,2,1,ecf_cos,89,1,1.0
gaussian,2,1,midast_ks,89,1,1.0
gaussian,2,1,midast_cvm,89,1,1.0
gaussian,2,1,edivisive,89,1,1.0
gaussian,2,1,ecf_cos,90,1,1.0
gaussian,2,1,midast_ks,90,4,0.4
gaussian,2,1,midast_cvm,90,2,0.6666666666666666
gaussian,2,1,edivisive,90,1,1.0
gaussian,2,1,ecf_cos,91,1,1.0
gaussian,2,1,midast_ks,91,1,1.0
gaussian,2,1,midast_cvm,91,1,1.0
gaussian,2,1,edivisive,91,1,1.0
gaussian,2,1,ecf_cos,92,1,1.0
gaussian,2,1,midast_ks,92,1,1.0
gaussian,2,1,midast_cvm,92,1,1.0
gaussian,2,1,edivisive,92,1,1.0
gaussian,2,1,ecf_cos,93,1,1.0
gaussian,2,1,midast_ks,93,1,1.0
gaussian,2,1,midast_cvm,93,1,1.0
gaussian,2,1,edivisive,93,1,1.0
gaussian,2,1,ecf_cos,94,1,1.0
gaussian,2,1,midast_ks,94,1,1.0
gaussian,2,1,midast_cvm,94,1,1.0
gaussian,2,1,edivisive,94,1,1.0
gaussian,2,1,ecf_cos,95,1,1.0
gaussian,2,1,midast_ks,95,4,0.4
gaussian,2,1,midast_cvm,95,2,0.6666666666666666
gaussian,2,1,edivisive,95,1,1.0
gaussian,2,1,ecf_cos,96,1,1.0
gaussian,2,1,midast_ks,96,2,0.6666666666666666
gaussian,2,1,midast_cvm,96,2,0.6666666666666666
gaussian,2,1,edivisive,96,1,1.0
gaussian,2,1,ecf_cos,97,1,1.0
gaussian,2,1,midast_ks,97,1,1.0
gaussian,2,1,midast_cvm,97,2,0.6666666666666666
gaussian,2,1,edivisive,97,1,1.0
gaussian,2,1,ecf_cos,98,1,1.0
gaussian,2,1,midast_ks,98,3,0.5
gaussian,2,1,midast_cvm,98,2,0.6666666666666666
gaussian,2,1,edivisive,98,1,1.0
gaussian,2,1,ecf_cos,99,1,1.0
gaussian,2,1,midast_ks,99,2,0.6666666666666666
gaussian,2,1,midast_cvm,99,3,0.5
gaussian,2,1,edivisive,99,1,1.0
gaussian,2,2,ecf_cos,0,3,0.8
gaussian,2,2,midast_ks,0,3,0.8
gaussian,2,2,midast_cvm,0,2,1.0
gaussian,2,2,edivisive,0,2,1.0
gaussian,2,2,ecf_cos,1,2,1.0
gaussian,2,2,midast_ks,1,2,1.0
gaussian,2,2,midast_cvm,1,2,1.0
gaussian,2,2,edivisive,1,2,1.0
gaussian,2,2,ecf_cos,2,2,1.0
gaussian,2,2,midast_ks,2,2,0.5
gaussian,2,2,midast_cvm,2,2,1.0
gaussian,2,2,edivisive,2,2,1.0
gaussian,2,2,ecf_cos,3,2,1.0
gaussian,2,2,midast_ks,3,2,0.5
gaussian,2,2,midast_cvm,3,2,1.0
gaussian,2,2,edivisive,3,2,1.0
gaussian,2,2,ecf_cos,4,2,1.0
gaussian,2,2,midast_ks,4,2,0.5
gaussian,2,2,midast_cvm,4,2,1.0
gaussian,2,2,edivisive,4,2,1.0
gaussian,2,2,ecf_cos,5,3,0.8
gaussian,2,2,midast_ks,5,2,0.5
gaussian,2,2,midast_cvm,5,3,0.8
gaussian,2,2,edivisive,5,2,1.0
gaussian,2,2,ecf_cos,6,2,1.0
gaussian,2,2,midast_ks,6,3,0.8
gaussian,2,2,midast_cvm,6,2,1.0
gaussian,2,2,edivisive,6,2,1.0
gaussian,2,2,ecf_cos,7,2,1.0
gaussian,2,2,midast_ks,7,3,0.8
gaussian,2,2,midast_cvm,7,2,1.0
gaussian,2,2,edivisive,7,2,1.0
gaussian,2,2,ecf_cos,8,2,1.0
gaussian,2,2,midast_ks,8,2,0.5
gaussian,2,2,midast_cvm,8,2,1.0
gaussian,2,2,edivisive,8,2,1.0
gaussian,2,2,ecf_cos,9,2,1.0
gaussian,2,2,midast_ks,9,2,0.0
gaussian,2,2,midast_cvm,9,2,1.0
gaussian,2,2,edivisive,9,2,1.0
gaussian,2,2,ecf_cos,10,2,0.5
gaussian,2,2,midast_ks,10,2,1.0
gaussian,2,2,midast_cvm,10,2,1.0
gaussian,2,2,edivisive,10,2,1.0
gaussian,2,2,ecf_cos,11,2,1.0
gaussian,2,2,midast_ks,11,1,0.0
gaussian,2,2,midast_cvm,11,1,0.6666666666666666
gaussian,2,2,edivisive,11,2,1.0
gaussian,2,2,ecf_cos,12,2,1.0
gaussian,2,2,midast_ks,12,3,0.4
gaussian,2,2,midast_cvm,12,2,1.0
gaussian,2,2,edivisive,12,2,1.0
gaussian,2,2,ecf_cos,13,3,0.8
gaussian,2,2,midast_ks,13,2,1.0
gaussian,2,2,midast_cvm,13,2,1.0
gaussian,2,2,edivisive,13,3,0.8
gaussian,2,2,ecf_cos,14,2,1.0
gaussian,2,2,midast_ks,14,2,1.0
gaussian,2,2,midast_cvm,14,2,1.0
gaussian,2,2,edivisive,14,2,1.0
gaussian,2,2,ecf_cos,15,2,1.0
gaussian,2,2,midast_ks,15,2,0.5
gaussian,2,2,midast_cvm,15,2,1.0
gaussian,2,2,edivisive,15,2,1.0
gaussian,2,2,ecf_cos,16,2,1.0
gaussian,2,2,midast_ks,16,2,1.0
gaussian,2,2,midast_cvm,16,2,1.0
gaussian,2,2,edivisive,16,3,0.4
gaussian,2,2,ecf_cos,17,2,1.0
gaussian,2,2,midast_ks,17,2,0.0
gaussian,2,2,midast_cvm,17,3,0.8
gaussian,2,2,edivisive,17,2,1.0
gaussian,2,2,ecf_cos,18,2,1.0
gaussian,2,2,midast_ks,18,3,0.8
gaussian,2,2,midast_cvm,18,2,1.0
gaussian,2,2,edivisive,18,2,1.0
gaussian,2,2,ecf_cos,19,2,1.0
gaussian,2,2,midast_ks,19,1,0.6666666666666666
gaussian,2,2,midast_cvm,19,2,1.0
gaussian,2,2,edivisive,19,2,1.0
gaussian,2,2,ecf_cos,20,3,0.8
gaussian,2,2,midast_ks,20,2,1.0
gaussian,2,2,midast_cvm,20,2,1.0
gaussian,2,2,edivisive,20,2,1.0
gaussian,2,2,ecf_cos,21,2,1.0
gaussian,2,2,midast_ks,21,2,0.0
gaussian,2,2,midast_cvm,21,2,1.0
gaussian,2,2,edivisive,21,2,1.0
gaussian,2,2,ecf_cos,22,2,1.0
gaussian,2,2,midast_ks,22,2,1.0
gaussian,2,2,midast_cvm,22,2,1.0
gaussian,2,2,edivisive,22,2,1.0
gaussian,2,2,ecf_cos,23,2,1.0
gaussian,2,2,midast_ks,23,3,0.4
gaussian,2,2,midast_cvm,23,2,1.0
gaussian,2,2,edivisive,23,2,1.0
gaussian,2,2,ecf_cos,24,2,1.0
gaussian,2,2,midast_ks,24,2,1.0
gaussian,2,2,midast_cvm,24,2,1.0
gaussian,2,2,edivisive,24,2,1.0
gaussian,2,2,ecf_cos,25,2,1.0
gaussian,2,2,midast_ks,25,2,1.0
gaussian,2,2,midast_cvm,25,2,1.0
gaussian,2,2,edivisive,25,2,1.0
gaussian,2,2,ecf_cos,26,2,1.0
gaussian,2,2,midast_ks,26,2,1.0
gaussian,2,2,midast_cvm,26,2,0.5
gaussian,2,2,edivisive,26,2,1.0
gaussian,2,2,ecf_cos,27,2,1.0
gaussian,2,2,midast_ks,27,2,0.5
gaussian,2,2,midast_cvm,27,2,1.0
gaussian,2,2,edivisive,27,2,1.0
gaussian,2,2,ecf_cos,28,2,1.0
gaussian,2,2,midast_ks,28,2,0.5
gaussian,2,2,midast_cvm,28,2,1.0
gaussian,2,2,edivisive,28,2,1.0
gaussian,2,2,ecf_cos,29,2,1.0
gaussian,2,2,midast_ks,29,2,1.0
gaussian,2,2,midast_cvm,29,2,1.0
gaussian,2,2,edivisive,29,2,1.0
gaussian,2,2,ecf_cos,30,2,1.0
gaussian,2,2,midast_ks,30,2,1.0
gaussian,2,2,midast_cvm,30,2,1.0
gaussian,2,2,edivisive,30,2,1.0
gaussian,2,2,ecf_cos,31,2,1.0
gaussian,2,2,midast_ks,31,2,0.5
gaussian,2,2,midast_cvm,31,2,1.0
gaussian,2,2,edivisive,31,2,1.0
gaussian,2,2,ecf_cos,32,2,1.0
gaussian,2,2,midast_ks,32,2,1.0
gaussian,2,2,midast_cvm,32,3,0.8
gaussian,2,2,edivisive,32,2,0.5
gaussian,2,2,ecf_cos,33,2,1.0
gaussian,2,2,midast_ks,33,3,0.0
gaussian,2,2,midast_cvm,33,2,1.0
gaussian,2,2,edivisive,33,2,1.0
gaussian,2,2,ecf_cos,34,2,1.0
gaussian,2,2,midast_ks,34,2,0.5
gaussian,2,2,midast_cvm,34,2,1.0
gaussian,2,2,edivisive,34,2,1.0
gaussian,2,2,ecf_cos,35,2,1.0
gaussian,2,2,midast_ks,35,2,1.0
gaussian,2,2,midast_cvm,35,2,1.0
gaussian,2,2,edivisive,35,2,1.0
gaussian,2,2,ecf_cos,36,2,1.0
gaussian,2,2,midast_ks,36,2,0.5
gaussian,2,2,midast_cvm,36,2,0.5
gaussian,2,2,edivisive,36,2,1.0
gaussian,2,2,ecf_cos,37,3,0.8
gaussian,2,2,midast_ks,37,2,1.0
gaussian,2,2,midast_cvm,37,2,1.0
gaussian,2,2,edivisive,37,2,1.0
gaussian,2,2,ecf_cos,38,2,1.0
gaussian,2,2,midast_ks,38,4,0.3333333333333333
gaussian,2,2,midast_cvm,38,4,0.6666666666666666
gaussian,2,2,edivisive,38,2,1.0
gaussian,2,2,ecf_cos,39,2,1.0
gaussian,2,2,midast_ks,39,2,0.5
gaussian,2,2,midast_cvm,39,2,1.0
gaussian,2,2,edivisive,39,2,1.0
gaussian,2,2,ecf_cos,40,3,0.8
gaussian,2,2,midast_ks,40,2,1.0
gaussian,2,2,midast_cvm,40,2,1.0
gaussian,2,2,edivisive,40,2,1.0
gaussian,2,2,ecf_cos,41,2,1.0
gaussian,2,2,midast_ks,41,2,1.0
gaussian,2,2,midast_cvm,41,2,1.0
gaussian,2,2,edivisive,41,2,1.0
gaussian,2,2,ecf_cos,42,2,1.0
gaussian,2,2,midast_ks,42,2,0.5
gaussian,2,2,midast_cvm,42,2,0.5
gaussian,2,2,edivisive,42,2,1.0
gaussian,2,2,ecf_cos,43,3,0.8
gaussian,2,2,midast_ks,43,2,0.5
gaussian,2,2,midast_cvm,43,2,1.0
gaussian,2,2,edivisive,43,2,1.0
gaussian,2,2,ecf_cos,44,2,1.0
gaussian,2,2,midast_ks,44,2,1.0
gaussian,2,2,midast_cvm,44,2,1.0
gaussian,2,2,edivisive,44,3,0.8
gaussian,2,2,ecf_cos,45,2,1.0
gaussian,2,2,midast_ks,45,2,1.0
gaussian,2,2,midast_cvm,45,2,1.0
gaussian,2,2,edivisive,45,2,1.0
gaussian,2,2,ecf_cos,46,2,1.0
gaussian,2,2,midast_ks,46,4,0.6666666666666666
gaussian,2,2,midast_cvm,46,2,1.0
gaussian,2,2,edivisive,46,2,1.0
gaussian,2,2,ecf_cos,47,3,0.8
gaussian,2,2,midast_ks,47,2,1.0
gaussian,2,2,midast_cvm,47,2,1.0
gaussian,2,2,edivisive,47,2,1.0
gaussian,2,2,ecf_cos,48,2,1.0
gaussian,2,2,midast_ks,48,3,0.8
gaussian,2,2,midast_cvm,48,3,0.8
gaussian,2,2,edivisive,48,2,1.0
gaussian,2,2,ecf_cos,49,5,0.5714285714285715
gaussian,2,2,midast_ks,49,2,0.5
gaussian,2,2,midast_cvm,49,2,1.0
gaussian,2,2,edivisive,49,2,1.0
gaussian,2,2,ecf_cos,50,2,1.0
gaussian,2,2,midast_ks,50,2,1.0
gaussian,2,2,midast_cvm,50,3,0.8
gaussian,2,2,edivisive,50,2,1.0
gaussian,2,2,ecf_cos,51,2,1.0
gaussian,2,2,midast_ks,51,2,1.0
gaussian,2,2,midast_cvm,51,2,1.0
gaussian,2,2,edivisive,51,2,1.0
gaussian,2,2,ecf_cos,52,2,1.0
gaussian,2,2,midast_ks,52,2,1.0
gaussian,2,2,midast_cvm,52,2,1.0
gaussian,2,2,edivisive,52,2,1.0
gaussian,2,2,ecf_cos,53,2,1.0
gaussian,2,2,midast_ks,53,2,1.0
gaussian,2,2,midast_cvm,53,2,1.0
gaussian,2,2,edivisive,53,2,1.0
gaussian,2,2,ecf_cos,54,2,1.0
gaussian,2,2,midast_ks,54,2,0.5
gaussian,2,2,midast_cvm,54,2,1.0
gaussian,2,2,edivisive,54,3,0.8
gaussian,2,2,ecf_cos,55,2,1.0
gaussian,2,2,midast_ks,55,3,0.8
gaussian,2,2,midast_cvm,55,2,1.0
gaussian,2,2,edivisive,55,2,1.0
gaussian,2,2,ecf_cos,56,2,1.0
gaussian,2,2,midast_ks,56,2,1.0
gaussian,2,2,midast_cvm,56,2,1.0
gaussian,2,2,edivisive,56,2,1.0
gaussian,2,2,ecf_cos,57,3,0.8
gaussian,2,2,midast_ks,57,1,0.0
gaussian,2,2,midast_cvm,57,1,0.6666666666666666
gaussian,2,2,edivisive,57,2,1.0
gaussian,2,2,ecf_cos,58,2,1.0
gaussian,2,2,midast_ks,58,2,1.0
gaussian,2,2,midast_cvm,58,2,1.0
gaussian,2,2,edivisive,58,4,0.6666666666666666
gaussian,2,2,ecf_cos,59,2,1.0
gaussian,2,2,midast_ks,59,2,1.0
gaussian,2,2,midast_cvm,59,2,1.0
gaussian,2,2,edivisive,59,2,1.0
gaussian,2,2,ecf_cos,60,3,0.8
gaussian,2,2,midast_ks,60,3,0.4
gaussian,2,2,midast_cvm,60,3,0.8
gaussian,2,2,edivisive,60,2,1.0
gaussian,2,2,ecf_cos,61,2,1.0
gaussian,2,2,midast_ks,61,3,0.8
gaussian,2,2,midast_cvm,61,3,0.8
gaussian,2,2,edivisive,61,2,0.5
gaussian,2,2,ecf_cos,62,2,1.0
gaussian,2,2,midast_ks,62,2,1.0
gaussian,2,2,midast_cvm,62,2,1.0
gaussian,2,2,edivisive,62,2,1.0
gaussian,2,2,ecf_cos,63,2,1.0
gaussian,2,2,midast_ks,63,2,0.5
gaussian,2,2,midast_cvm,63,2,1.0
gaussian,2,2,edivisive,63,2,1.0
gaussian,2,2,ecf_cos,64,2,1.0
gaussian,2,2,midast_ks,64,2,1.0
gaussian,2,2,midast_cvm,64,2,1.0
gaussian,2,2,edivisive,64,2,1.0
gaussian,2,2,ecf_cos,65,2,1.0
gaussian,2,2,midast_ks,65,2,0.5
gaussian,2,2,midast_cvm,65,2,0.5
gaussian,2,2,edivisive,65,2,1.0
gaussian,2,2,ecf_cos,66,2,1.0
gaussian,2,2,midast_ks,66,1,0.0
gaussian,2,2,midast_cvm,66,2,1.0
gaussian,2,2,edivisive,66,2,1.0
gaussian,2,2,ecf_cos,67,2,1.0
gaussian,2,2,midast_ks,67,2,1.0
gaussian,2,2,midast_cvm,67,2,1.0
gaussian,2,2,edivisive,67,2,1.0
gaussian,2,2,ecf_cos,68,2,1.0
gaussian,2,2,midast_ks,68,2,0.5
gaussian,2,2,midast_cvm,68,2,1.0
gaussian,2,2,edivisive,68,2,1.0
gaussian,2,2,ecf_cos,69,3,0.8
gaussian,2,2,midast_ks,69,2,1.0
gaussian,2,2,midast_cvm,69,2,1.0
gaussian,2,2,edivisive,69,3,0.8
gaussian,2,2,ecf_cos,70,2,1.0
gaussian,2,2,midast_ks,70,2,0.0
gaussian,2,2,midast_cvm,70,2,0.5
gaussian,2,2,edivisive,70,2,1.0
gaussian,2,2,ecf_cos,71,2,1.0
gaussian,2,2,midast_ks,71,2,0.5
gaussian,2,2,midast_cvm,71,2,1.0
gaussian,2,2,edivisive,71,2,1.0
gaussian,2,2,ecf_cos,72,2,1.0
gaussian,2,2,midast_ks,72,2,0.5
gaussian,2,2,midast_cvm,72,2,1.0
gaussian,2,2,edivisive,72,2,1.0
gaussian,2,2,ecf_cos,73,2,1.0
gaussian,2,2,midast_ks,73,3,0.8
gaussian,2,2,midast_cvm,73,2,1.0
gaussian,2,2,edivisive,73,2,1.0
gaussian,2,2,ecf_cos,74,2,1.0
gaussian,2,2,midast_ks,74,2,1.0
gaussian,2,2,midast_cvm,74,2,1.0
gaussian,2,2,edivisive,74,2,1.0
gaussian,2,2,ecf_cos,75,2,1.0
gaussian,2,2,midast_ks,75,2,1.0
gaussian,2,2,midast_cvm,75,2,1.0
gaussian,2,2,edivisive,75,2,1.0
gaussian,2,2,ecf_cos,76,2,1.0
gaussian,2,2,midast_ks,76,3,0.8
gaussian,2,2,midast_cvm,76,4,0.6666666666666666
gaussian,2,2,edivisive,76,2,1.0
gaussian,2,2,ecf_cos,77,3,0.8
gaussian,2,2,midast_ks,77,2,1.0
gaussian,2,2,midast_cvm,77,2,1.0
gaussian,2,2,edivisive,77,2,1.0
gaussian,2,2,ecf_cos,78,2,1.0
gaussian,2,2,midast_ks,78,2,1.0
gaussian,2,2,midast_cvm,78,2,1.0
gaussian,2,2,edivisive,78,2,1.0
gaussian,2,2,ecf_cos,79,2,1.0
gaussian,2,2,midast_ks,79,2,1.0
gaussian,2,2,midast_cvm,79,2,1.0
gaussian,2,2,edivisive,79,2,1.0
gaussian,2,2,ecf_cos,80,2,1.0
gaussian,2,2,midast_ks,80,2,0.5
gaussian,2,2,midast_cvm,80,2,1.0
gaussian,2,2,edivisive,80,2,1.0
gaussian,2,2,ecf_cos,81,3,0.8
gaussian,2,2,midast_ks,81,2,1.0
gaussian,2,2,midast_cvm,81,4,0.6666666666666666
gaussian,2,2,edivisive,81,2,1.0
gaussian,2,2,ecf_cos,82,2,1.0
gaussian,2,2,midast_ks,82,2,1.0
gaussian,2,2,midast_cvm,82,3,0.8
gaussian,2,2,edivisive,82,2,1.0
gaussian,2,2,ecf_cos,83,3,0.8
gaussian,2,2,midast_ks,83,2,1.0
gaussian,2,2,midast_cvm,83,2,1.0
gaussian,2,2,edivisive,83,2,1.0
gaussian,2,2,ecf_cos,84,2,1.0
gaussian,2,2,midast_ks,84,2,1.0
gaussian,2,2,midast_cvm,84,2,1.0
gaussian,2,2,edivisive,84,2,1.0
gaussian,2,2,ecf_cos,85,2,1.0
gaussian,2,2,midast_ks,85,3,0.8
gaussian,2,2,midast_cvm,85,2,1.0
gaussian,2,2,edivisive,85,2,1.0
gaussian,2,2,ecf_cos,86,3,0.8
gaussian,2,2,midast_ks,86,2,1.0
gaussian,2,2,midast_cvm,86,2,1.0
gaussian,2,2,edivisive,86,2,1.0
gaussian,2,2,ecf_cos,87,3,0.8
gaussian,2,2,midast_ks,87,3,0.8
gaussian,2,2,midast_cvm,87,2,1.0
gaussian,2,2,edivisive,87,2,1.0
gaussian,2,2,ecf_cos,88,2,1.0
gaussian,2,2,midast_ks,88,2,0.5
gaussian,2,2,midast_cvm,88,2,0.5
gaussian,2,2,edivisive,88,2,1.0
gaussian,2,2,ecf_cos,89,2,1.0
gaussian,2,2,midast_ks,89,2,0.5
gaussian,2,2,midast_cvm,89,2,1.0
gaussian,2,2,edivisive,89,2,1.0
gaussian,2,2,ecf_cos,90,2,1.0
gaussian,2,2,midast_ks,90,2,1.0
gaussian,2,2,midast_cvm,90,2,1.0
gaussian,2,2,edivisive,90,2,1.0
gaussian,2,2,ecf_cos,91,2,1.0
gaussian,2,2,midast_ks,91,2,1.0
gaussian,2,2,midast_cvm,91,2,1.0
gaussian,2,2,edivisive,91,2,1.0
gaussian,2,2,ecf_cos,92,3,0.8
gaussian,2,2,midast_ks,92,2,0.5
gaussian,2,2,midast_cvm,92,1,0.6666666666666666
gaussian,2,2,edivisive,92,2,1.0
gaussian,2,2,ecf_cos,93,2,1.0
gaussian,2,2,midast_ks,93,2,1.0
gaussian,2,2,midast_cvm,93,3,0.8
gaussian,2,2,edivisive,93,2,1.0
